Series Name,"Series Code","Country Name","Country Code","1990 [YR1990]","2000 [YR2000]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]"
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Belgium","BEL","4.6","3","2.3","2.3","2.3","2.3","2.2","2.2","2.2","2.1","2",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Belize","BLZ","18.6","12","9.3","9.9","10.3","10.5","10.3","10","9.6","9.1","8.6",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Benin","BEN","45.8","39.9","34.7","34.3","34","33.5","33.1","32.6","32.2","31.8","31.3",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Bermuda","BMU","","","","","","","","","","","",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Bhutan","BTN","42.5","31.9","22.6","21.7","20.9","20.2","19.3","18.5","17.7","17.1","16.4",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Bolivia","BOL","40.9","28.7","21.4","20.4","19.5","18.3","17.3","16.4","15.6","14.9","14.3",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Bosnia and Herzegovina","BIH","11.3","6.8","5.1","4.9","4.8","4.6","4.5","4.4","4.3","4.2","4.1",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Botswana","BWA","25.3","26.1","30.1","29.5","28.8","28.2","27.6","26.9","26.1","25.2","24.5",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Brazil","BRA","25.3","18.3","11.2","10.7","10.3","10","9.7","9.4","9.6","8.5","8.1",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","British Virgin Islands","VGB","","","","","","","","","","","",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Brunei Darussalam","BRN","5.7","5","4.8","4.8","4.8","4.9","5","5.1","5.3","5.4","5.5",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Bulgaria","BGR","8","7.9","5.1","4.9","4.7","4.5","4.3","4.1","3.9","3.8","3.6",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Burkina Faso","BFA","46.1","40.9","30.4","29.6","28.7","27.8","27.1","26.4","25.8","25.3","24.7",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Burundi","BDI","40.1","37","28","27.1","26.1","25.1","24.3","23.5","22.9","22.3","21.7",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Cabo Verde","CPV","19.8","17.3","14.8","14.6","14.2","13.8","13.3","12.8","12.4","12","11.6",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Cambodia","KHM","40.2","35.4","21.4","20.4","19.4","18.4","17.4","16.5","15.7","15","14.4",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Cameroon","CMR","40.2","35.4","30.5","29.9","29.4","29","28.6","28.1","27.6","27.1","26.6",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Canada","CAN","4.4","3.7","3.7","3.7","3.7","3.6","3.6","3.5","3.5","3.4","3.4",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Cayman Islands","CYM","","","","","","","","","","","",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Central African Republic","CAF","52","49.5","47","46.3","45.5","44.8","44.1","43.3","42.6","41.8","41.2",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Chad","TCD","52","44.4","38.4","38","37.5","37.1","36.6","36","35.4","34.8","34.2",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Channel Islands","CHI","","","","","","","","","","","",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Chile","CHL","8.6","5.5","5.4","5.4","5.4","5.4","5.3","5.3","5.2","5","4.9",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","China","CHN","29.5","21.4","8.4","7.7","7","6.4","5.9","5.5","5","4.6","4.3",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Colombia","COL","18","13.4","10.1","9.8","9.4","9.1","8.8","8.6","8.3","8","7.8",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Comoros","COM","50.1","41.1","37.3","36.5","35.8","35.1","34.3","33.6","32.9","32.2","31.6",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Congo, Dem. Rep.","COD","41.9","38.7","32.8","32.1","31.5","31","30.4","29.8","29.3","28.7","28.3",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Congo, Rep.","COG","27","30.5","22.7","22.5","22.3","22","21.8","21.4","21","20.7","20.3",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Costa Rica","CRI","8.9","7.7","6.7","6.6","6.5","6.3","6.2","6.1","6","5.9","5.9",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Cote d'Ivoire","CIV","49.4","46.6","39.4","38.6","37.9","37.1","36.4","35.6","34.9","34.3","33.5",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Croatia","HRV","8.2","5.5","3.5","3.4","3.3","3.2","3.2","3.1","2.9","2.8","2.6",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Cuba","CUB","6.8","4.5","2.8","2.7","2.6","2.5","2.4","2.3","2.2","2.1","2.1",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Curacao","CUW","","","","","","","","","","","",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Cyprus","CYP","6","3.6","2","1.9","1.8","1.7","1.7","1.6","1.5","1.4","1.4",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Czech Republic","CZE","7.3","2.7","1.7","1.6","1.6","1.6","1.6","1.6","1.6","1.7","1.8",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Denmark","DNK","4.4","3.5","2.8","2.9","2.9","3","3.1","3.1","3.1","3.1","3.1",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Djibouti","DJI","49.6","44.2","37.8","37.1","36.4","35.5","34.8","33.9","33.2","32.4","31.7",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Dominica","DMA","10.2","11.2","16.9","18.3","19.9","21.8","23.7","25.6","26.9","27.9","28.3",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Dominican Republic","DOM","24.3","23.6","22.9","22.7","22.4","22.1","21.7","21.1","20.6","20","19.4",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Ecuador","ECU","22.7","14.1","9.2","8.9","8.6","8.3","8.1","7.9","7.7","7.4","7.2",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Egypt, Arab Rep.","EGY","33.4","22.5","15.4","14.8","14.1","13.5","13","12.5","12","11.6","11.2",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","El Salvador","SLV","22.7","14.8","9.3","8.9","8.5","8.1","7.8","7.5","7.2","6.9","6.7",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Equatorial Guinea","GNQ","48.1","44.5","35.1","34.4","33.8","33.2","32.5","31.8","31.2","30.5","29.9",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Eritrea","ERI","34.5","26.6","21.9","21.4","20.9","20.5","20","19.6","19.2","18.8","18.4",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Estonia","EST","9.8","5.3","2.1","1.9","1.8","1.7","1.5","1.4","1.4","1.3","1.2",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Eswatini","SWZ","21.4","22.5","19.9","19.7","19.4","19","18.7","18.3","18","17.6","17.2",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Ethiopia","ETH","59.4","48.5","36.8","35.5","34.2","33","31.8","30.7","29.7","28.9","28.1",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Faroe Islands","FRO","","","","","","","","","","","",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Fiji","FJI","12.1","9.1","9.9","9.7","9.7","9.8","9.9","10.1","10.4","10.7","10.9",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Finland","FIN","3.9","2.5","1.7","1.6","1.5","1.4","1.3","1.2","1.1","1","1",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","France","FRA","3.6","2.7","2.3","2.2","2.2","2.3","2.4","2.5","2.5","2.5","2.5",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","French Polynesia","PYF","","","","","","","","","","","",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Gabon","GAB","31.2","28.8","25.1","24.6","24","23.5","23.1","22.5","22","21.5","21",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Gambia, The","GMB","49.3","40","31.4","30.7","29.9","29.3","28.7","28.1","27.5","26.9","26.3",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Georgia","GEO","24.9","23","10.1","9.3","8.6","7.9","7.3","6.8","6.4","6.1","5.9",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Germany","DEU","3.4","2.8","2.3","2.3","2.3","2.3","2.3","2.3","2.2","2.2","2.2",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Ghana","GHA","42.4","36.2","30.1","29.3","28.5","27.6","26.8","26.1","25.3","24.6","23.9",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Gibraltar","GIB","","","","","","","","","","","",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Greece","GRC","6.4","3.9","2.1","2.2","2.3","2.5","2.6","2.6","2.6","2.6","2.6",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Greenland","GRL","","","","","","","","","","","",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Grenada","GRD","12.5","7.5","8.1","8.5","8.8","9.1","9.4","9.7","9.9","9.9","9.9",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Guam","GUM","","","","","","","","","","","",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Guatemala","GTM","28.1","21.1","16.2","15.7","15.2","14.6","14.1","13.6","13.1","12.7","12.3",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Guinea","GIN","61.9","46.6","35","34.6","34.2","33.6","33.1","32.5","32.1","31.6","31.1",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Guinea-Bissau","GNB","63.6","54.6","45.1","43.7","42.4","41.3","40.1","39.2","38.3","37.4","36.6",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Guyana","GUY","30.6","26.9","22.7","22.2","21.7","21.1","20.6","20","19.4","18.8","18.2",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Haiti","HTI","38.6","29.6","30.8","28.5","28.3","28.1","27.8","27.4","27","26.5","26",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Honduras","HND","21.7","17.7","12.9","12.4","11.9","11.5","11.1","10.7","10.3","9.9","9.6",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Hong Kong SAR, China","HKG","","","","","","","","","","","",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Hungary","HUN","11.2","5.8","3.4","3.3","3.2","3","2.9","2.7","2.6","2.4","2.3",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Iceland","ISL","3.5","2.1","1.3","1.3","1.2","1.2","1.1","1.1","1","1","1",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","India","IND","57.4","45","31.9","30.7","29.5","28.3","27.1","25.9","24.8","23.7","22.7",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Indonesia","IDN","30.7","22.9","17.6","17","16.3","15.6","14.9","14.3","13.7","13.2","12.7",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Iran, Islamic Rep.","IRN","26.2","19","12.1","11.6","11.1","10.7","10.3","9.9","9.5","9.2","8.9",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Iraq","IRQ","26.1","23.9","19.8","19.2","18.6","18","17.4","16.9","16.3","15.8","15.3",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Ireland","IRL","4.7","4","2.4","2.4","2.4","2.4","2.4","2.4","2.4","2.3","2.3",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Isle of Man","IMN","","","","","","","","","","","",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Israel","ISR","6.3","3.6","2.4","2.3","2.3","2.2","2.1","2.1","2","2","1.9",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Italy","ITA","6.5","3.5","2.4","2.4","2.3","2.2","2.2","2.1","2.1","2","2",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Jamaica","JAM","20","17.1","13.2","12.8","12.5","12.1","11.7","11.3","11","10.6","10.2",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Japan","JPN","2.5","1.8","1.1","1","1","1","0.9","0.9","0.9","0.9","0.9",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Jordan","JOR","20.1","16.1","12","11.7","11.3","11","10.7","10.4","10.1","9.8","9.5",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Kazakhstan","KAZ","22.3","21.3","11","9.8","8.5","7.2","6.2","5.7","5.5","5.5","5.6",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Kenya","KEN","27.6","28.1","22.9","22.4","22","21.6","21.2","20.8","20.4","20","19.6",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Kiribati","KIR","35.5","29.1","26.1","25.8","25.4","25","24.5","24.1","23.8","23.3","22.8",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Korea, Dem. People’s Rep.","PRK","21.9","27.2","15.8","14.8","13.7","12.8","11.9","11.2","10.7","10.2","9.7",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Korea, Rep.","KOR","7.2","3.4","1.8","1.7","1.7","1.7","1.7","1.6","1.6","1.5","1.5",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Kosovo","XKX","","","","","","","","","","","",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Kuwait","KWT","10.4","6.5","5.5","5.4","5.2","5.1","4.9","4.8","4.7","4.6","4.5",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Kyrgyz Republic","KGZ","23.9","19.9","16.9","16.3","16","15.8","15.6","15.2","14.6","13.9","13.2",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Lao PDR","LAO","47.1","38.1","28.8","27.8","27","26.1","25.3","24.6","23.9","23.2","22.7",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Latvia","LVA","8.4","7.2","4.2","3.9","3.5","3.2","2.9","2.6","2.4","2.2","2",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Lebanon","LBN","20.5","11.7","6","5.7","5.5","5.2","5","4.8","4.6","4.5","4.3",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Lesotho","LSO","39.5","39.9","38.5","38.2","38","37.7","37.3","36.8","36.1","35.5","34.9",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Liberia","LBR","58.6","44.8","29.4","28.6","27.9","27.3","26.7","26.1","25.5","25","24.5",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Libya","LBY","21.1","15","8.9","8.5","8","7.7","7.4","7.1","6.8","6.6","6.4",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Liechtenstein","LIE","","","","","","","","","","","",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Lithuania","LTU","7.8","4.5","2.9","2.7","2.5","2.4","2.4","2.3","2.3","2.2","2.1",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Luxembourg","LUX","4.2","2.4","1.6","1.6","1.6","1.6","1.5","1.5","1.5","1.4","1.4",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Macao SAR, China","MAC","","","","","","","","","","","",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Madagascar","MDG","39.5","31.2","23.7","23.2","22.7","22.3","22","21.6","21.3","20.9","20.6",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Malawi","MWI","49.8","40","29.2","28.4","27.4","26.3","25.4","24.5","23.8","23","22.4",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Malaysia","MYS","7.8","5.3","3.9","3.9","3.9","4","4.1","4.2","4.3","4.3","4.3",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Maldives","MDV","38.9","22.4","7.8","7.2","6.8","6.3","5.9","5.6","5.3","5.1","4.8",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Mali","MLI","66.7","50.8","39.2","38.2","37.3","36.4","35.6","34.8","34.1","33.3","32.7",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Malta","MLT","7.6","5.1","4.6","4.6","4.6","4.6","4.7","4.7","4.7","4.7","4.7",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Marshall Islands","MHL","19.6","18.5","18","17.8","17.7","17.5","17.2","16.9","16.4","16","15.5",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Mauritania","MRT","46.5","43.4","39.1","38.4","37.8","37.1","36.3","35.5","34.8","34.2","33.5",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Mauritius","MUS","14.7","12","8.8","8.8","8.8","8.7","8.6","8.5","8.5","8.7","9.2",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Mexico","MEX","22.1","13.1","8.2","8.1","7.9","7.8","7.6","7.6","7.6","7.6","7.5",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Micronesia, Fed. Sts.","FSM","25.8","25.1","20.4","19.9","19.6","19","18.4","17.7","17.1","16.5","16",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Moldova","MDA","18.7","20.8","12.9","12.8","12.6","12.5","12.4","12.2","12.1","12","11.9",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Monaco","MCO","4.2","2.8","2.1","2.1","2","2","1.9","1.9","1.8","1.8","1.7",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Mongolia","MNG","29.6","24.5","13.8","12.7","11.9","11.1","10.5","10","9.5","9.1","8.7",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Montenegro","MNE","10.7","9","4.2","3.8","3.3","2.9","2.6","2.3","2","1.8","1.7",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Morocco","MAR","36","27.1","19.9","19","18.1","17.3","16.5","15.8","15.1","14.4","13.8",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Mozambique","MOZ","60.3","45.6","33.1","32.3","31.6","30.9","30.2","29.6","29","28.4","27.8",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Myanmar","MMR","47.7","37.4","28.2","27.5","26.8","26.1","25.5","24.9","24.3","23.6","23.1",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Namibia","NAM","27.7","22.7","16.9","16.9","16.9","16.8","16.6","16.4","16.2","15.9","15.6",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Nauru","NRU","29.4","24.7","24.2","23.9","23.6","23.1","22.5","21.9","21.2","20.6","19.9",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Nepal","NPL","58.4","40.4","27.5","26.4","25.4","24.4","23.4","22.5","21.6","20.7","19.9",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Netherlands","NLD","4.6","3.8","2.8","2.7","2.7","2.7","2.6","2.6","2.4","2.3","2.1",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","New Caledonia","NCL","","","","","","","","","","","",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","New Zealand","NZL","4.3","3.5","3.2","3.3","3.4","3.5","3.6","3.6","3.6","3.6","3.5",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Nicaragua","NIC","23","16","9.8","9.6","9.5","9.5","9.5","9.5","9.5","9.5","9.4",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Niger","NER","54.4","43.1","30.7","29.7","28.9","28.2","27.5","26.8","26.3","25.7","25.2",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Nigeria","NGA","50","47.5","38.3","37.9","37.6","37.3","37","36.8","36.6","36.4","36",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","North Macedonia","MKD","17.3","9.1","6.7","6.6","7.1","7.8","8.6","9","8.9","8.2","7.4",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Northern Mariana Islands","MNP","","","","","","","","","","","",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Norway","NOR","4","2.7","1.9","1.8","1.7","1.7","1.7","1.6","1.6","1.5","1.5",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Oman","OMN","17.4","7.4","5.2","5.2","5.1","5","5","5","5.1","5.1","5.1",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Pakistan","PAK","64.8","60","49.4","48.6","47.8","46.8","45.9","44.9","44","43","42",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Palau","PLW","18.9","15.4","12.2","11.9","11.6","11.2","10.8","10.4","10.1","9.7","9.4",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Panama","PAN","17.3","14.5","11.1","10.7","10.4","10","9.7","9.4","9.1","8.8","8.5",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Papua New Guinea","PNG","31.4","28.7","25.4","25","24.6","24.1","23.7","23.3","22.9","22.5","22.1",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Paraguay","PRY","22","18","13.9","13.4","13","12.5","12.2","11.8","11.4","11","10.7",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Peru","PER","28","16.1","9.8","9.5","9.2","8.9","8.6","8.3","7.9","7.6","7.3",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Philippines","PHL","19.2","16.6","15","14.9","14.7","14.6","14.5","14.3","14.1","13.8","13.5",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Poland","POL","11.1","5.8","3.6","3.4","3.2","3.1","3","2.9","2.9","2.8","2.7",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Portugal","PRT","7.2","3.4","2.1","2.2","2.2","2.2","2.1","2.1","2.1","2.1","2.1",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Puerto Rico","PRI","","","","","","","","","","","",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Qatar","QAT","11.3","6.6","4.6","4.5","4.3","4.2","4.1","4","3.8","3.7","3.5",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Romania","ROU","15","10.5","5.4","5.3","5.2","5","4.7","4.3","4","3.7","3.4",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Russian Federation","RUS","11.1","9.5","4.5","4.4","4.3","4.1","4","3.8","3.5","3.3","3.2",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Rwanda","RWA","40.1","40.5","23.1","21.7","20.5","19.5","18.6","17.9","17.3","16.7","15.9",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Samoa","WSM","16.1","11.2","9.9","9.8","9.6","9.5","9.3","9.1","8.8","8.6","8.3",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","San Marino","SMR","6.7","2.9","1.3","1.2","1.1","1.1","1","1","0.9","0.9","0.9",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Sao Tome and Principe","STP","26.4","22.6","18.3","17.9","17.5","17","16.5","15.9","15.2","14.6","14",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Saudi Arabia","SAU","22.4","11.9","6.5","6.1","5.7","5.3","4.9","4.5","4.2","4","3.7",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Senegal","SEN","39.8","38.2","26.6","25.7","24.8","24","23.3","22.5","21.8","21.2","20.6",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Serbia","SRB","17.1","7.8","4.8","4.7","4.5","4.4","4.2","3.9","3.7","3.6","3.4",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Seychelles","SYC","11.1","8.6","8.7","8.8","8.8","8.9","9","9","9","8.9","8.8",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Sierra Leone","SLE","53.3","50.6","41.4","40.2","39.1","37.9","36.7","35.6","34.6","33.7","32.8",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Singapore","SGP","4.1","1.6","1.1","1.1","1","1","1","1","1","1.1","1.1",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Sint Maarten (Dutch part)","SXM","","","","","","","","","","","",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Slovak Republic","SVK","8.7","5","3.3","3.3","3.2","3.2","3.1","3","2.9","2.8","2.8",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Slovenia","SVN","5.7","3.3","1.8","1.7","1.6","1.5","1.5","1.4","1.3","1.2","1.2",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Solomon Islands","SLB","15.4","12.8","10.7","10.3","10","9.7","9.4","9.1","8.8","8.5","8.2",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Somalia","SOM","44.7","44.2","43.1","42.4","41.6","41","40.3","39.7","38.9","38.2","37.5",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","South Africa","ZAF","20.3","17","13.3","12.9","12.5","12.2","11.9","11.6","11.3","11.1","10.7",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","South Sudan","SSD","64.7","56.6","42.9","41.6","40.7","40.3","40.1","40.1","40.3","40.1","40",""
"Mortality rate, neonatal (per 1,000 live births)","SH.DYN.NMRT","Spain","ESP","4.9","2.8","2.1","2.1","2.1","2","2","1.9","1.9","1.8","1.7",""
